year,nomination,film,win
1986,ACTRESS IN A LEADING ROLE,Aliens,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,Crimes of the Heart,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,Children of a Lesser God,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,The Color of Money,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,A Room with a View,FALSE
1986,ACTRESS IN A SUPPORTING ROLE,Hannah and Her Sisters,TRUE
1986,ART DIRECTION,Aliens,FALSE
1986,ART DIRECTION,The Color of Money,FALSE
1986,ART DIRECTION,Hannah and Her Sisters,FALSE
1986,ART DIRECTION,The Mission,FALSE
1986,ART DIRECTION,A Room with a View,TRUE
1986,CINEMATOGRAPHY,The Mission,TRUE
1986,CINEMATOGRAPHY,Peggy Sue Got Married,FALSE
1986,CINEMATOGRAPHY,Platoon,FALSE
1986,CINEMATOGRAPHY,A Room with a View,FALSE
1986,CINEMATOGRAPHY,Star Trek IV: The Voyage Home,FALSE
1986,COSTUME DESIGN,The Mission,FALSE
1986,COSTUME DESIGN,Otello,FALSE
1986,COSTUME DESIGN,Peggy Sue Got Married,FALSE
1986,COSTUME DESIGN,Pirates,FALSE
1986,COSTUME DESIGN,A Room with a View,TRUE
1986,DIRECTING,Blue Velvet,FALSE
1986,DIRECTING,Hannah and Her Sisters,FALSE
1986,DIRECTING,The Mission,FALSE
1986,DIRECTING,Platoon,TRUE
1986,DIRECTING,A Room with a View,FALSE
1986,DOCUMENTARY (Feature),Artie Shaw: Time Is All You've Got,TRUE
1986,DOCUMENTARY (Feature),Chile: Hasta Cuando?,FALSE
1986,DOCUMENTARY (Feature),Down and Out in America,TRUE
1986,DOCUMENTARY (Feature),Isaac in America: A Journey with Isaac Bashevis Singer,FALSE
1986,DOCUMENTARY (Feature),Witness to Apartheid,FALSE
1986,DOCUMENTARY (Short Subject),Debonair Dancers,FALSE
1986,DOCUMENTARY (Short Subject),The Masters of Disaster,FALSE
1986,DOCUMENTARY (Short Subject),Red Grooms: Sunflower in a Hothouse,FALSE
1986,DOCUMENTARY (Short Subject),Sam,FALSE
1986,DOCUMENTARY (Short Subject),"Women--for America, for the World",TRUE
1986,FILM EDITING,Aliens,FALSE
1986,FILM EDITING,Hannah and Her Sisters,FALSE
1986,FILM EDITING,The Mission,FALSE
1986,FILM EDITING,Platoon,TRUE
1986,FILM EDITING,Top Gun,FALSE
1986,FOREIGN LANGUAGE FILM,The Assault,TRUE
1986,FOREIGN LANGUAGE FILM,Betty Blue,FALSE
1986,FOREIGN LANGUAGE FILM,The Decline of the American Empire,FALSE
1986,FOREIGN LANGUAGE FILM,My Sweet Little Village,FALSE
1986,FOREIGN LANGUAGE FILM,38',FALSE
1986,MAKEUP,The Clan of the Cave Bear,FALSE
1986,MAKEUP,The Fly,TRUE
1986,MAKEUP,Legend,FALSE
1986,MUSIC (Original Score),Aliens,FALSE
1986,MUSIC (Original Score),Hoosiers,FALSE
1986,MUSIC (Original Score),The Mission,FALSE
1986,MUSIC (Original Score),Round Midnight,TRUE
1986,MUSIC (Original Score),Star Trek IV: The Voyage Home,FALSE
1986,MUSIC (Original Song),The Karate Kid Part II,FALSE
1986,MUSIC (Original Song),That's Life,FALSE
1986,MUSIC (Original Song),Little Shop of Horrors,FALSE
1986,MUSIC (Original Song),An American Tail,FALSE
1986,MUSIC (Original Song),Top Gun,TRUE
1986,BEST PICTURE,Children of a Lesser God,FALSE
1986,BEST PICTURE,Hannah and Her Sisters,FALSE
1986,BEST PICTURE,The Mission,FALSE
1986,BEST PICTURE,Platoon,TRUE
1986,BEST PICTURE,A Room with a View,FALSE
1986,SHORT FILM (Animated),"The Frog, the Dog and the Devil",FALSE
1986,SHORT FILM (Animated),A Greek Tragedy,TRUE
1986,SHORT FILM (Animated),Luxo Jr.,FALSE
1986,SHORT FILM (Live Action),Exit,FALSE
1986,SHORT FILM (Live Action),Love Struck,FALSE
1986,SHORT FILM (Live Action),Precious Images,TRUE
1986,SOUND,Aliens,FALSE
1986,SOUND,Heartbreak Ridge,FALSE
1986,SOUND,Platoon,TRUE
1986,SOUND,Star Trek IV: The Voyage Home,FALSE
1986,SOUND,Top Gun,FALSE
1986,SOUND EFFECTS EDITING,Aliens,TRUE
1986,SOUND EFFECTS EDITING,Star Trek IV: The Voyage Home,FALSE
1986,SOUND EFFECTS EDITING,Top Gun,FALSE
1986,VISUAL EFFECTS,Aliens,TRUE
1986,VISUAL EFFECTS,Little Shop of Horrors,FALSE
1986,VISUAL EFFECTS,Poltergeist II: The Other Side,FALSE
1986,WRITING (Screenplay Based on Material from Another Medium),Children of a Lesser God,FALSE
1986,WRITING (Screenplay Based on Material from Another Medium),The Color of Money,FALSE
1986,WRITING (Screenplay Based on Material from Another Medium),Crimes of the Heart,FALSE
1986,WRITING (Screenplay Based on Material from Another Medium),A Room with a View,TRUE
1986,WRITING (Screenplay Based on Material from Another Medium),Stand by Me,FALSE
1986,WRITING (Screenplay Written Directly for the Screen),Crocodile' Dundee,FALSE
1986,WRITING (Screenplay Written Directly for the Screen),Hannah and Her Sisters,TRUE
1986,WRITING (Screenplay Written Directly for the Screen),My Beautiful Laundrette,FALSE
1986,WRITING (Screenplay Written Directly for the Screen),Platoon,FALSE
1986,WRITING (Screenplay Written Directly for the Screen),Salvador,FALSE
1986,HONORARY AWARD,,TRUE
1986,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1987,ACTOR IN A LEADING ROLE,Wall Street,TRUE
1987,ACTOR IN A LEADING ROLE,Broadcast News,FALSE
1987,ACTOR IN A LEADING ROLE,Dark Eyes,FALSE
1987,ACTOR IN A LEADING ROLE,Ironweed,FALSE
1987,ACTOR IN A LEADING ROLE,"Good Morning, Vietnam",FALSE
1987,ACTOR IN A SUPPORTING ROLE,Broadcast News,FALSE
1987,ACTOR IN A SUPPORTING ROLE,The Untouchables,TRUE
1987,ACTOR IN A SUPPORTING ROLE,Street Smart,FALSE
1987,ACTOR IN A SUPPORTING ROLE,Moonstruck,FALSE
1987,ACTOR IN A SUPPORTING ROLE,Cry Freedom,FALSE
1987,ACTRESS IN A LEADING ROLE,Moonstruck,TRUE
1987,ACTRESS IN A LEADING ROLE,Fatal Attraction,FALSE
1987,ACTRESS IN A LEADING ROLE,Broadcast News,FALSE
1987,ACTRESS IN A LEADING ROLE,Anna,FALSE
1987,ACTRESS IN A LEADING ROLE,Ironweed,FALSE
1987,ACTRESS IN A SUPPORTING ROLE,Gaby - A True Story,FALSE
1987,ACTRESS IN A SUPPORTING ROLE,Fatal Attraction,FALSE
1987,ACTRESS IN A SUPPORTING ROLE,Moonstruck,TRUE
1987,ACTRESS IN A SUPPORTING ROLE,Throw Momma from the Train,FALSE
1987,ACTRESS IN A SUPPORTING ROLE,The Whales of August,FALSE
1987,ART DIRECTION,Empire of the Sun,FALSE
1987,ART DIRECTION,Hope and Glory,FALSE
1987,ART DIRECTION,The Last Emperor,TRUE
1987,ART DIRECTION,Radio Days,FALSE
1987,ART DIRECTION,The Untouchables,FALSE
1987,CINEMATOGRAPHY,Broadcast News,FALSE
1987,CINEMATOGRAPHY,Empire of the Sun,FALSE
1987,CINEMATOGRAPHY,Hope and Glory,FALSE
1987,CINEMATOGRAPHY,The Last Emperor,TRUE
1987,CINEMATOGRAPHY,Matewan,FALSE
1987,COSTUME DESIGN,The Dead,FALSE
1987,COSTUME DESIGN,Empire of the Sun,FALSE
1987,COSTUME DESIGN,The Last Emperor,TRUE
1987,COSTUME DESIGN,Maurice,FALSE
1987,COSTUME DESIGN,The Untouchables,FALSE
1987,DIRECTING,Fatal Attraction,FALSE
1987,DIRECTING,Hope and Glory,FALSE
1987,DIRECTING,The Last Emperor,TRUE
1987,DIRECTING,Moonstruck,FALSE
1987,DIRECTING,My Life as a Dog,FALSE
1987,DOCUMENTARY (Feature),Eyes on the Prize: America's Civil Rights Years/Bridge to Freedom 1965,FALSE
1987,DOCUMENTARY (Feature),Hellfire: A Journey from Hiroshima,FALSE
1987,DOCUMENTARY (Feature),Radio Bikini,FALSE
1987,DOCUMENTARY (Feature),A Stitch for Time,FALSE
1987,DOCUMENTARY (Feature),The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,TRUE
1987,DOCUMENTARY (Short Subject),Frances Steloff: Memoirs of a Bookseller,FALSE
1987,DOCUMENTARY (Short Subject),In the Wee Wee Hours...,FALSE
1987,DOCUMENTARY (Short Subject),Language Says It All,FALSE
1987,DOCUMENTARY (Short Subject),Silver into Gold,FALSE
1987,DOCUMENTARY (Short Subject),Young at Heart,TRUE
1987,FILM EDITING,Broadcast News,FALSE
1987,FILM EDITING,Empire of the Sun,FALSE
1987,FILM EDITING,Fatal Attraction,FALSE
1987,FILM EDITING,The Last Emperor,TRUE
1987,FILM EDITING,RoboCop,FALSE
1987,FOREIGN LANGUAGE FILM,"Au Revoir Les Enfants (Goodbye, Children)",FALSE
1987,FOREIGN LANGUAGE FILM,Babette's Feast,TRUE
1987,FOREIGN LANGUAGE FILM,Course Completed,FALSE
1987,FOREIGN LANGUAGE FILM,The Family,FALSE
1987,FOREIGN LANGUAGE FILM,Pathfinder,FALSE
1987,MAKEUP,Happy New Year,FALSE
1987,MAKEUP,Harry and the Hendersons,TRUE
1987,MUSIC (Original Score),Cry Freedom,FALSE
1987,MUSIC (Original Score),Empire of the Sun,FALSE
1987,MUSIC (Original Score),The Last Emperor,TRUE
1987,MUSIC (Original Score),The Untouchables,FALSE
1987,MUSIC (Original Score),The Witches of Eastwick,FALSE
1987,MUSIC (Original Song),Cry Freedom,FALSE
1987,MUSIC (Original Song),Dirty Dancing,TRUE
1987,MUSIC (Original Song),Mannequin,FALSE
1987,MUSIC (Original Song),Beverly Hills Cop II,FALSE
1987,MUSIC (Original Song),The Princess Bride,FALSE
1987,BEST PICTURE,Broadcast News,FALSE
1987,BEST PICTURE,Fatal Attraction,FALSE
1987,BEST PICTURE,Hope and Glory,FALSE
1987,BEST PICTURE,The Last Emperor,TRUE
1987,BEST PICTURE,Moonstruck,FALSE
1987,SHORT FILM (Animated),George and Rosemary,FALSE
1987,SHORT FILM (Animated),The Man Who Planted Trees,TRUE
1987,SHORT FILM (Animated),Your Face,FALSE
1987,SHORT FILM (Live Action),Making Waves,FALSE
1987,SHORT FILM (Live Action),Ray's Male Heterosexual Dance Hall,TRUE
1987,SHORT FILM (Live Action),Shoeshine,FALSE
1987,SOUND,Empire of the Sun,FALSE
1987,SOUND,The Last Emperor,TRUE
1987,SOUND,Lethal Weapon,FALSE
1987,SOUND,RoboCop,FALSE
1987,SOUND,The Witches of Eastwick,FALSE
1987,VISUAL EFFECTS,Innerspace,TRUE
1987,VISUAL EFFECTS,Predator,FALSE
1987,WRITING (Screenplay Based on Material from Another Medium),The Dead,FALSE
1987,WRITING (Screenplay Based on Material from Another Medium),Fatal Attraction,FALSE
1987,WRITING (Screenplay Based on Material from Another Medium),Full Metal Jacket,FALSE
1987,WRITING (Screenplay Based on Material from Another Medium),The Last Emperor,TRUE
1987,WRITING (Screenplay Based on Material from Another Medium),My Life as a Dog,FALSE
1987,WRITING (Screenplay Written Directly for the Screen),"Au Revoir Les Enfants (Goodbye, Children)",FALSE
1987,WRITING (Screenplay Written Directly for the Screen),Broadcast News,FALSE
1987,WRITING (Screenplay Written Directly for the Screen),Hope and Glory,FALSE
1987,WRITING (Screenplay Written Directly for the Screen),Moonstruck,TRUE
1987,WRITING (Screenplay Written Directly for the Screen),Radio Days,FALSE
1987,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),RoboCop,TRUE
1987,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1988,ACTOR IN A LEADING ROLE,Mississippi Burning,FALSE
1988,ACTOR IN A LEADING ROLE,Big,FALSE
1988,ACTOR IN A LEADING ROLE,Rain Man,TRUE
1988,ACTOR IN A LEADING ROLE,Stand and Deliver,FALSE
1988,ACTOR IN A LEADING ROLE,Pelle the Conqueror,FALSE
1988,ACTOR IN A SUPPORTING ROLE,Little Dorrit,FALSE
1988,ACTOR IN A SUPPORTING ROLE,A Fish Called Wanda,TRUE
1988,ACTOR IN A SUPPORTING ROLE,Tucker The Man and His Dream,FALSE
1988,ACTOR IN A SUPPORTING ROLE,Running on Empty,FALSE
1988,ACTOR IN A SUPPORTING ROLE,Married to the Mob,FALSE
1988,ACTRESS IN A LEADING ROLE,Dangerous Liaisons,FALSE
1988,ACTRESS IN A LEADING ROLE,The Accused,TRUE
1988,ACTRESS IN A LEADING ROLE,Working Girl,FALSE
1988,ACTRESS IN A LEADING ROLE,A Cry in the Dark,FALSE
1988,ACTRESS IN A LEADING ROLE,Gorillas in the Mist,FALSE
1988,ACTRESS IN A SUPPORTING ROLE,Working Girl,FALSE
1988,ACTRESS IN A SUPPORTING ROLE,The Accidental Tourist,TRUE
1988,ACTRESS IN A SUPPORTING ROLE,Mississippi Burning,FALSE
1988,ACTRESS IN A SUPPORTING ROLE,Dangerous Liaisons,FALSE
1988,ACTRESS IN A SUPPORTING ROLE,Working Girl,FALSE
1988,ART DIRECTION,Beaches,FALSE
1988,ART DIRECTION,Dangerous Liaisons,TRUE
1988,ART DIRECTION,Rain Man,FALSE
1988,ART DIRECTION,Tucker The Man and His Dream,FALSE
1988,ART DIRECTION,Who Framed Roger Rabbit,FALSE
1988,CINEMATOGRAPHY,Mississippi Burning,TRUE
1988,CINEMATOGRAPHY,Rain Man,FALSE
1988,CINEMATOGRAPHY,Tequila Sunrise,FALSE
1988,CINEMATOGRAPHY,The Unbearable Lightness of Being,FALSE
1988,CINEMATOGRAPHY,Who Framed Roger Rabbit,FALSE
1988,COSTUME DESIGN,Coming to America,FALSE
1988,COSTUME DESIGN,Dangerous Liaisons,TRUE
1988,COSTUME DESIGN,A Handful of Dust,FALSE
1988,COSTUME DESIGN,Sunset,FALSE
1988,COSTUME DESIGN,Tucker The Man and His Dream,FALSE
1988,DIRECTING,A Fish Called Wanda,FALSE
1988,DIRECTING,The Last Temptation of Christ,FALSE
1988,DIRECTING,Mississippi Burning,FALSE
1988,DIRECTING,Rain Man,TRUE
1988,DIRECTING,Working Girl,FALSE
1988,DOCUMENTARY (Feature),The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out,FALSE
1988,DOCUMENTARY (Feature),Hotel Terminus: The Life and Times of Klaus Barbie,TRUE
1988,DOCUMENTARY (Feature),Let's Get Lost,FALSE
1988,DOCUMENTARY (Feature),Promises to Keep,FALSE
1988,DOCUMENTARY (Feature),Who Killed Vincent Chin?,FALSE
1988,DOCUMENTARY (Short Subject),The Children's Storefront,FALSE
1988,DOCUMENTARY (Short Subject),Family Gathering,FALSE
1988,DOCUMENTARY (Short Subject),Gang Cops,FALSE
1988,DOCUMENTARY (Short Subject),Portrait of Imogen,FALSE
1988,DOCUMENTARY (Short Subject),You Don't Have to Die,TRUE
1988,FILM EDITING,Die Hard,FALSE
1988,FILM EDITING,Gorillas in the Mist,FALSE
1988,FILM EDITING,Mississippi Burning,FALSE
1988,FILM EDITING,Rain Man,FALSE
1988,FILM EDITING,Who Framed Roger Rabbit,TRUE
1988,FOREIGN LANGUAGE FILM,Hanussen,FALSE
1988,FOREIGN LANGUAGE FILM,The Music Teacher,FALSE
1988,FOREIGN LANGUAGE FILM,Pelle the Conqueror,TRUE
1988,FOREIGN LANGUAGE FILM,Salaam Bombay!,FALSE
1988,FOREIGN LANGUAGE FILM,Women on the Verge of a Nervous Breakdown,FALSE
1988,MAKEUP,Beetlejuice,TRUE
1988,MAKEUP,Coming to America,FALSE
1988,MAKEUP,Scrooged,FALSE
1988,MUSIC (Original Score),The Accidental Tourist,FALSE
1988,MUSIC (Original Score),Dangerous Liaisons,FALSE
1988,MUSIC (Original Score),Gorillas in the Mist,FALSE
1988,MUSIC (Original Score),The Milagro Beanfield War,TRUE
1988,MUSIC (Original Score),Rain Man,FALSE
1988,MUSIC (Original Song),Bagdad Cafe,FALSE
1988,MUSIC (Original Song),Working Girl,TRUE
1988,MUSIC (Original Song),Buster,FALSE
1988,BEST PICTURE,The Accidental Tourist,FALSE
1988,BEST PICTURE,Dangerous Liaisons,FALSE
1988,BEST PICTURE,Mississippi Burning,FALSE
1988,BEST PICTURE,Rain Man,TRUE
1988,BEST PICTURE,Working Girl,FALSE
1988,SHORT FILM (Animated),The Cat Came Back,FALSE
1988,SHORT FILM (Animated),Technological Threat,FALSE
1988,SHORT FILM (Animated),Tin Toy,TRUE
1988,SHORT FILM (Live Action),The Appointments of Dennis Jennings,TRUE
1988,SHORT FILM (Live Action),Cadillac Dreams,FALSE
1988,SHORT FILM (Live Action),Gullah Tales,FALSE
1988,SOUND,Bird,TRUE
1988,SOUND,Die Hard,FALSE
1988,SOUND,Gorillas in the Mist,FALSE
1988,SOUND,Mississippi Burning,FALSE
1988,SOUND,Who Framed Roger Rabbit,FALSE
1988,SOUND EFFECTS EDITING,Die Hard,FALSE
1988,SOUND EFFECTS EDITING,Who Framed Roger Rabbit,TRUE
1988,SOUND EFFECTS EDITING,Willow,FALSE
1988,VISUAL EFFECTS,Die Hard,FALSE
1988,VISUAL EFFECTS,Who Framed Roger Rabbit,TRUE
1988,VISUAL EFFECTS,Willow,FALSE
1988,WRITING (Screenplay Based on Material from Another Medium),The Accidental Tourist,FALSE
1988,WRITING (Screenplay Based on Material from Another Medium),Dangerous Liaisons,TRUE
1988,WRITING (Screenplay Based on Material from Another Medium),Gorillas in the Mist,FALSE
1988,WRITING (Screenplay Based on Material from Another Medium),Little Dorrit,FALSE
1988,WRITING (Screenplay Based on Material from Another Medium),The Unbearable Lightness of Being,FALSE
1988,WRITING (Screenplay Written Directly for the Screen),Big,FALSE
1988,WRITING (Screenplay Written Directly for the Screen),Bull Durham,FALSE
1988,WRITING (Screenplay Written Directly for the Screen),A Fish Called Wanda,FALSE
1988,WRITING (Screenplay Written Directly for the Screen),Rain Man,TRUE
1988,WRITING (Screenplay Written Directly for the Screen),Running on Empty,FALSE
1988,SPECIAL ACHIEVEMENT AWARD,,TRUE
1988,HONORARY AWARD,,TRUE
1988,HONORARY AWARD,,TRUE
1989,ACTOR IN A LEADING ROLE,Henry V,FALSE
1989,ACTOR IN A LEADING ROLE,Born on the Fourth of July,FALSE
1989,ACTOR IN A LEADING ROLE,My Left Foot,TRUE
1989,ACTOR IN A LEADING ROLE,Driving Miss Daisy,FALSE
1989,ACTOR IN A LEADING ROLE,Dead Poets Society,FALSE
1989,ACTOR IN A SUPPORTING ROLE,Do the Right Thing,FALSE
1989,ACTOR IN A SUPPORTING ROLE,Driving Miss Daisy,FALSE
1989,ACTOR IN A SUPPORTING ROLE,A Dry White Season,FALSE
1989,ACTOR IN A SUPPORTING ROLE,Crimes and Misdemeanors,FALSE
1989,ACTOR IN A SUPPORTING ROLE,Glory,TRUE
1989,ACTRESS IN A LEADING ROLE,Camille Claudel,FALSE
1989,ACTRESS IN A LEADING ROLE,Shirley Valentine,FALSE
1989,ACTRESS IN A LEADING ROLE,Music Box,FALSE
1989,ACTRESS IN A LEADING ROLE,The Fabulous Baker Boys,FALSE
1989,ACTRESS IN A LEADING ROLE,Driving Miss Daisy,TRUE
1989,ACTRESS IN A SUPPORTING ROLE,My Left Foot,TRUE
1989,ACTRESS IN A SUPPORTING ROLE,"Enemies, A Love Story",FALSE
1989,ACTRESS IN A SUPPORTING ROLE,"Enemies, A Love Story",FALSE
1989,ACTRESS IN A SUPPORTING ROLE,Steel Magnolias,FALSE
1989,ACTRESS IN A SUPPORTING ROLE,Parenthood,FALSE
1989,ART DIRECTION,The Abyss,FALSE
1989,ART DIRECTION,The Adventures of Baron Munchausen,FALSE
1989,ART DIRECTION,Batman,TRUE
1989,ART DIRECTION,Driving Miss Daisy,FALSE
1989,ART DIRECTION,Glory,FALSE
1989,CINEMATOGRAPHY,The Abyss,FALSE
1989,CINEMATOGRAPHY,Blaze,FALSE
1989,CINEMATOGRAPHY,Born on the Fourth of July,FALSE
1989,CINEMATOGRAPHY,The Fabulous Baker Boys,FALSE
1989,CINEMATOGRAPHY,Glory,TRUE
1989,COSTUME DESIGN,The Adventures of Baron Munchausen,FALSE
1989,COSTUME DESIGN,Driving Miss Daisy,FALSE
1989,COSTUME DESIGN,Harlem Nights,FALSE
1989,COSTUME DESIGN,Henry V,TRUE
1989,COSTUME DESIGN,Valmont,FALSE
1989,DIRECTING,Born on the Fourth of July,TRUE
1989,DIRECTING,Crimes and Misdemeanors,FALSE
1989,DIRECTING,Dead Poets Society,FALSE
1989,DIRECTING,Henry V,FALSE
1989,DIRECTING,My Left Foot,FALSE
1989,DOCUMENTARY (Feature),Adam Clayton Powell,FALSE
1989,DOCUMENTARY (Feature),Common Threads: Stories from the Quilt,TRUE
1989,DOCUMENTARY (Feature),Crack USA: County under Siege,FALSE
1989,DOCUMENTARY (Feature),For All Mankind,FALSE
1989,DOCUMENTARY (Feature),Super Chief: The Life and Legacy of Earl Warren,FALSE
1989,DOCUMENTARY (Short Subject),"Fine Food, Fine Pastries, Open 6 to 9",FALSE
1989,DOCUMENTARY (Short Subject),The Johnstown Flood,TRUE
1989,DOCUMENTARY (Short Subject),Yad Vashem: Preserving the Past to Ensure the Future,FALSE
1989,FILM EDITING,The Bear,FALSE
1989,FILM EDITING,Born on the Fourth of July,TRUE
1989,FILM EDITING,Driving Miss Daisy,FALSE
1989,FILM EDITING,The Fabulous Baker Boys,FALSE
1989,FILM EDITING,Glory,FALSE
1989,FOREIGN LANGUAGE FILM,Camille Claudel,FALSE
1989,FOREIGN LANGUAGE FILM,Cinema Paradiso,TRUE
1989,FOREIGN LANGUAGE FILM,Jesus of Montreal,FALSE
1989,FOREIGN LANGUAGE FILM,Waltzing Regitze,FALSE
1989,FOREIGN LANGUAGE FILM,What Happened to Santiago,FALSE
1989,MAKEUP,The Adventures of Baron Munchausen,FALSE
1989,MAKEUP,Dad,FALSE
1989,MAKEUP,Driving Miss Daisy,TRUE
1989,MUSIC (Original Score),Born on the Fourth of July,FALSE
1989,MUSIC (Original Score),The Fabulous Baker Boys,FALSE
1989,MUSIC (Original Score),Field of Dreams,FALSE
1989,MUSIC (Original Score),Indiana Jones and the Last Crusade,FALSE
1989,MUSIC (Original Score),The Little Mermaid,TRUE
1989,MUSIC (Original Song),Chances Are,FALSE
1989,MUSIC (Original Song),Shirley Valentine,FALSE
1989,MUSIC (Original Song),Parenthood,FALSE
1989,MUSIC (Original Song),The Little Mermaid,FALSE
1989,MUSIC (Original Song),The Little Mermaid,TRUE
1989,BEST PICTURE,Born on the Fourth of July,FALSE
1989,BEST PICTURE,Dead Poets Society,FALSE
1989,BEST PICTURE,Driving Miss Daisy,TRUE
1989,BEST PICTURE,Field of Dreams,FALSE
1989,BEST PICTURE,My Left Foot,FALSE
1989,SHORT FILM (Animated),Balance,TRUE
1989,SHORT FILM (Animated),The Cow,FALSE
1989,SHORT FILM (Animated),The Hill Farm,FALSE
1989,SHORT FILM (Live Action),Amazon Diary,FALSE
1989,SHORT FILM (Live Action),The Childeater,FALSE
1989,SHORT FILM (Live Action),Work Experience,TRUE
1989,SOUND,The Abyss,FALSE
1989,SOUND,Black Rain,FALSE
1989,SOUND,Born on the Fourth of July,FALSE
1989,SOUND,Glory,TRUE
1989,SOUND,Indiana Jones and the Last Crusade,FALSE
1989,SOUND EFFECTS EDITING,Black Rain,FALSE
1989,SOUND EFFECTS EDITING,Indiana Jones and the Last Crusade,TRUE
1989,SOUND EFFECTS EDITING,Lethal Weapon 2,FALSE
1989,VISUAL EFFECTS,The Abyss,TRUE
1989,VISUAL EFFECTS,The Adventures of Baron Munchausen,FALSE
1989,VISUAL EFFECTS,Back to the Future Part II,FALSE
1989,WRITING (Screenplay Based on Material from Another Medium),Born on the Fourth of July,FALSE
1989,WRITING (Screenplay Based on Material from Another Medium),Driving Miss Daisy,TRUE
1989,WRITING (Screenplay Based on Material from Another Medium),"Enemies, A Love Story",FALSE
1989,WRITING (Screenplay Based on Material from Another Medium),Field of Dreams,FALSE
1989,WRITING (Screenplay Based on Material from Another Medium),My Left Foot,FALSE
1989,WRITING (Screenplay Written Directly for the Screen),Crimes and Misdemeanors,FALSE
1989,WRITING (Screenplay Written Directly for the Screen),Dead Poets Society,TRUE
1989,WRITING (Screenplay Written Directly for the Screen),Do the Right Thing,FALSE
1989,WRITING (Screenplay Written Directly for the Screen),"sex, lies, and videotape",FALSE
1989,WRITING (Screenplay Written Directly for the Screen),When Harry Met Sally...,FALSE
1989,JEAN HERSHOLT HUMANITARIAN AWARD,,TRUE
1989,HONORARY AWARD,,TRUE
